Cluster ID	Average SNVs	Average n2n1	pa
1163	0.3728637059724349	0.39063997889767893	[0, 0, 0, 1, 1]
1164	0.32033975579430296	0.36685897439542214	[1, 0, 0, 0, 1]
1165	0.45789188450608653	0.3364891369606726	[1, 0, 0, 1, 0]
1166	0.0	0.0	[1, 0, 0, 0, 0]
1167	0.00881057268722467	0.20897796024200518	[0, 0, 0, 1, 0]
1168	0.27830125569289665	0.28609474907461685	[1, 0, 0, 0, 1]
1169	0.268768083172716	0.3307127179621573	[1, 0, 0, 0, 1]
1170	0.2322761194029851	0.27956324168327773	[1, 0, 1, 0, 0]
1171	0.2923204729668445	0.30544723136495455	[0, 0, 1, 0, 1]
1172	0.2863845690421002	0.3475714395449746	[1, 0, 0, 0, 1]
1173	0.3170078150013098	0.3072522828273786	[1, 0, 0, 0, 1]
1174	0.26956458284166984	0.374167130172974	[1, 0, 0, 0, 1]
1175	0.3055603986413069	0.3401971228613382	[1, 0, 0, 0, 1]
1176	0.33533562908463665	0.3481651647271733	[1, 0, 0, 0, 1]
1177	0.25949680039557	0.3916106916404526	[1, 0, 0, 0, 1]
1178	0.2766451084187911	0.3313349984879449	[1, 0, 0, 0, 1]
1179	0.28508857280118705	0.3514103244859706	[1, 0, 0, 0, 1]
1180	0.3663057546008397	0.3195757439420741	[1, 0, 0, 0, 1]
1181	0.22986270117346602	0.3355385293779669	[1, 0, 0, 0, 1]
1182	0.3271954674220963	0.28368558244251574	[1, 0, 0, 0, 1]
1183	0.3290648210437682	0.34449180053769546	[1, 0, 0, 0, 1]
1184	0.33406134254160497	0.35401952289969274	[1, 0, 0, 0, 1]
1185	0.40975252999726486	0.3147030443140453	[1, 0, 0, 0, 1]
1186	0.23553593536501954	0.34029974816811503	[1, 0, 1, 0, 0]
1187	0.36963651357523475	0.29607685380674287	[1, 1, 0, 0, 0]
1188	0.41620545230170897	0.27958270682408004	[1, 0, 0, 1, 0]
1189	0.5855274086378738	0.29115328610874636	[0, 0, 0, 1, 0]
1190	0.339547157284	0.29255695234989043	[1, 0, 0, 1, 0]
1191	0.331399564902103	0.36959494414569705	[0, 0, 0, 1, 1]
1192	0.2896069268829027	0.34011102378685437	[1, 0, 0, 0, 1]
1193	0.21114769775438644	0.2762147590519729	[1, 0, 0, 0, 1]
1194	0.30634433247743964	0.4067043742171713	[1, 0, 0, 0, 1]
1195	0.3306497987349051	0.33878992911004663	[1, 0, 1, 0, 0]
1196	0.23532116011226895	0.3094099102233051	[1, 0, 1, 0, 0]
1197	0.29067000244081037	0.34220753688788325	[1, 0, 0, 0, 1]
1198	0.31173313536735264	0.3225491181954018	[1, 0, 0, 0, 1]
1199	0.31367554379550566	0.3443870820632787	[1, 0, 0, 0, 1]
1200	0.2561025857406217	0.3281193833786313	[1, 0, 0, 0, 1]
1201	0.37234727400588014	0.3739510722963866	[1, 0, 0, 1, 0]
1202	0.4171270718232044	0.363792151261769	[1, 0, 0, 1, 0]
1203	0.3513861629048086	0.37581028563048446	[1, 0, 0, 0, 1]
1204	0.24530271398747389	0.34574999616415014	[1, 0, 0, 0, 1]
1205	0.16842397336293008	0.32301952301917713	[1, 0, 0, 0, 1]
1206	0.11097089535013696	0.2995304060238871	[1, 0, 0, 0, 1]
1207	0.35751440460947503	0.33636437109087874	[1, 0, 0, 0, 1]
1208	0.3312020905923345	0.3962387457789682	[1, 0, 0, 0, 1]
1209	0.2832764505119454	0.30121360979700373	[1, 0, 0, 0, 1]
1210	0.13512595991758755	0.26297534033259157	[0, 1, 0, 0, 0]
1211	0.2100192501393857	0.3268861366552643	[0, 1, 0, 0, 0]
1212	0.3284974445091551	0.3600460111275092	[0, 0, 1, 1, 0]
1213	0.2301172018344781	0.3285615305772875	[1, 0, 1, 0, 0]
1214	0.3938170086454602	0.35994169212307253	[0, 0, 1, 0, 1]
1215	0.30942019035626495	0.3524210317027321	[0, 0, 1, 0, 1]
1216	0.16068642745709827	0.29139748854701164	[0, 0, 0, 1, 1]
1217	0.2813186813186813	0.3452777608836578	[0, 0, 1, 0, 1]
1218	0.5150281774908355	0.35313413648925307	[0, 0, 0, 0, 1]
1219	0.48173935190395245	0.3705753676347793	[0, 0, 0, 0, 1]
1220	0.388283378746594	0.3499101308020786	[0, 0, 0, 1, 1]
1221	0.3760721194821358	0.3690891051331735	[0, 0, 0, 1, 1]
1222	0.24364406779661016	0.38274304543590376	[0, 0, 0, 1, 1]
1223	0.19398410469839042	0.3605785801956496	[0, 0, 0, 1, 1]
1224	0.21884543755150254	0.32812457856368776	[0, 0, 0, 1, 1]
1225	0.39014217534358286	0.35819843380896016	[0, 0, 1, 1, 0]
1226	0.21235566261937927	0.3242121487776263	[0, 0, 1, 0, 1]
1227	0.3197158081705151	0.3278438302648857	[0, 0, 1, 0, 1]
1228	0.24869079715906317	0.28594790266747827	[0, 0, 0, 1, 1]
1229	0.20247648035417817	0.40518984449581386	[0, 0, 0, 1, 1]
1230	0.12350406410330317	0.4115283943050582	[0, 0, 1, 0, 1]
1231	0.22227772227772227	0.365153142698748	[0, 0, 0, 1, 1]
1232	0.07924263674614306	0.18736096471382915	[0, 0, 0, 1, 0]
1233	0.3802480916030534	0.322900856959125	[0, 0, 0, 1, 1]
1234	0.35015082091113375	0.3366538987686062	[0, 0, 0, 1, 1]
1235	0.37650277465171333	0.3171744641849178	[0, 0, 0, 1, 1]
1236	0.3902627511591963	0.28314733515419244	[0, 0, 0, 1, 1]
1237	0.24365482710885072	0.35303819843616824	[0, 0, 1, 0, 1]
1238	0.2290969899665552	0.31488599445700616	[0, 0, 0, 0, 1]
1239	0.1828087167070218	0.24980758002864495	[0, 0, 1, 0, 1]
1240	0.24878133652056827	0.2500606997799013	[0, 0, 1, 0, 1]
1241	0.2704079365706274	0.39235026852881055	[0, 0, 1, 0, 1]
1242	0.27363056775020966	0.327127892548872	[0, 0, 1, 0, 1]
1243	0.30956678700361007	0.3585691822168009	[0, 1, 0, 0, 1]
1244	0.33273381294964033	0.33892563123376873	[0, 1, 0, 0, 1]
1245	0.29645567209656626	0.3345465792348003	[0, 1, 0, 0, 1]
1246	0.38853636287091764	0.3815915009345092	[0, 0, 0, 1, 1]
1247	0.5544303797468355	0.3431960584146854	[0, 0, 0, 1, 1]
1248	0.316288476452812	0.3856671163999068	[0, 0, 0, 1, 1]
1249	0.2830407330573035	0.3447903474594143	[0, 0, 1, 1, 0]
1250	0.2240273478386745	0.294049508052258	[0, 0, 1, 1, 0]
1251	0.0	0.0	[0, 0, 1, 0, 0]
1252	0.15820029027576196	0.34993054796140893	[0, 0, 1, 1, 0]
1253	0.11879895561357703	0.39761087418377394	[0, 0, 1, 1, 0]
1254	0.011627906976744186	0.28968253968253965	[0, 0, 1, 0, 0]
1255	0.08679706601466992	0.37165628474407575	[0, 0, 1, 1, 0]
1256	0.09321168094466312	0.23592446983040843	[0, 0, 1, 1, 0]
1257	0.09338761189330214	0.2148583522645937	[0, 0, 1, 1, 0]
1258	0.09132485416820499	0.3694916099138066	[0, 0, 1, 1, 0]
1259	0.10387323943661972	0.2001529328752299	[0, 0, 0, 1, 0]
1260	0.11121782558586246	0.3821165759021188	[0, 0, 0, 1, 0]
1261	0.0891891891891892	0.14650490736610555	[0, 0, 0, 1, 0]
1262	0.1526891522333637	0.28447940548874906	[0, 0, 0, 1, 0]
1263	0.02146814404432133	0.21851461005847012	[0, 0, 0, 1, 0]
1264	0.06859504132231405	0.19501376360801748	[0, 0, 0, 1, 0]
1265	0.11713665943600868	0.40621147627315124	[0, 0, 0, 1, 0]
1266	0.11316516931582585	0.2597856292105686	[0, 0, 0, 1, 0]
1267	0.1404867256637168	0.21916777314198146	[0, 0, 0, 1, 0]
1268	0.10608108108108108	0.20896247690944617	[0, 0, 0, 1, 0]
1269	0.488135593220339	0.35368310564623384	[0, 0, 0, 1, 0]
1270	0.11815561959654179	0.34239793628153964	[0, 0, 0, 0, 1]
1271	0.27155963302752295	0.3234613529301027	[0, 0, 0, 0, 1]
1272	0.2546583850931677	0.4153893316613895	[0, 0, 0, 0, 1]
1273	0.3161094224924012	0.3387013202043399	[0, 0, 0, 1, 0]
1274	0.21114369501466276	0.42476476313888883	[1, 0, 0, 0, 0]
1275	0.28690807799442897	0.3785473106699026	[1, 0, 0, 0, 0]
1276	0.23121387283236994	0.4031587292500001	[1, 0, 0, 0, 0]
1277	0.19063545150501673	0.30873521138596494	[1, 0, 0, 0, 0]
1278	0.23546511627906977	0.3178655972592593	[1, 0, 0, 0, 0]
1279	0.41586538461538464	0.3315661379639901	[0, 0, 0, 0, 1]
1280	0.24631173829377806	0.30634737739062506	[1, 0, 0, 0, 0]
1281	0.29095744680851066	0.36020591841504823	[0, 0, 0, 0, 1]
1282	0.2084942084942085	0.3749582829885884	[0, 0, 1, 0, 0]
1283	0.16763848396501457	0.2756748831043478	[1, 0, 0, 0, 0]
1284	0.21543408360128619	0.36892387835820895	[1, 0, 0, 0, 0]
1285	0.2788104089219331	0.3696170986878798	[0, 1, 0, 0, 0]
1286	0.07236842105263158	0.40948060948060944	[0, 0, 0, 0, 1]
1287	0.23444700460829493	0.3220465640761671	[1, 0, 0, 0, 0]
1288	0.25833924769339955	0.3294026862664836	[1, 0, 0, 0, 0]
1289	0.4372955288985823	0.3416116527829751	[0, 0, 0, 1, 0]
1290	0.08857594103711502	0.36128061306092113	[1, 0, 0, 0, 0]
1291	0.16693679092382496	0.35148882376941737	[1, 0, 0, 0, 0]
1292	0.22336425169215343	0.36991937634231153	[1, 0, 0, 0, 0]
1293	0.0	0.0	[1, 0, 0, 0, 0]
1294	0.14498346196251377	0.27786663277512014	[0, 0, 0, 0, 1]
1295	0.00903225806451613	0.39930609908053516	[0, 0, 0, 0, 1]
1296	0.052772808586762074	0.3740995544383712	[0, 0, 1, 0, 0]
1297	0.09920088178561587	0.34469468365886613	[0, 0, 1, 0, 0]
1298	0.17087155963302753	0.3523922666397986	[0, 0, 1, 0, 0]
1299	0.16129032258064516	0.34766246510926896	[0, 0, 1, 0, 0]
1300	0.2634186622625929	0.32356996724461956	[0, 0, 1, 0, 0]
1301	0.08384615384615385	0.38008158160137545	[0, 0, 1, 0, 0]
1302	0.04918032786885246	0.4373862853333333	[1, 0, 0, 0, 0]
1303	0.0	0.0	[0, 0, 0, 1, 0]
1304	0.27019498607242337	0.36410800801268145	[0, 0, 1, 0, 0]
1305	0.2796610169491525	0.38046056918714793	[0, 0, 0, 1, 0]
1306	0.04992729035385361	0.5242823300291259	[1, 0, 0, 0, 0]
1307	0.04151624548736462	0.25704441743478257	[1, 0, 0, 0, 0]
1308	0.038910505836575876	0.36147010240000005	[1, 0, 0, 0, 0]
1309	0.08210526315789474	0.3901858519615384	[1, 0, 0, 0, 0]
1310	0.0881057268722467	0.3895717718875	[1, 0, 0, 0, 0]
1311	0.050389372423270726	0.5340277104818181	[1, 0, 0, 0, 0]
1312	0.03862660944206009	0.5548513985555555	[1, 0, 0, 0, 0]
1313	0.04582210242587601	0.6532735238823529	[1, 0, 0, 0, 0]
1314	0.07603092783505154	0.46316325237288125	[1, 0, 0, 0, 0]
1315	0.06030150753768844	0.4320452095833333	[1, 0, 0, 0, 0]
1316	0.09032943676939426	0.38394869847058816	[1, 0, 0, 0, 0]
1317	0.10429447852760736	0.5046580319705883	[1, 0, 0, 0, 0]
1318	0.23032629558541268	0.32681248361850707	[0, 0, 1, 0, 0]
1319	0.032	0.0	[0, 0, 1, 0, 0]
1320	0.02593010146561443	0.6181753030869563	[1, 0, 0, 0, 0]
1321	0.051194539249146756	0.7321172908	[1, 0, 0, 0, 0]
1322	0.030418250950570342	0.49554159612500004	[1, 0, 0, 0, 0]
1323	0.10365853658536585	0.5226824987647057	[1, 0, 0, 0, 0]
1324	0.019562715765247412	0.6176576692352941	[1, 0, 0, 0, 0]
1325	0.01694915254237288	0.31484683799999996	[1, 0, 0, 0, 0]
1326	0.04060913705583756	0.375892857125	[1, 0, 0, 0, 0]
1327	0.10116731517509728	0.33091700919230765	[1, 0, 0, 0, 0]
1328	0.004032258064516129	0.526315789	[1, 0, 0, 0, 0]
1329	0.09032258064516129	0.1878532584943655	[0, 0, 1, 0, 0]
1330	0.0	0.0	[0, 0, 0, 1, 0]
1331	0.096	0.44327543629946536	[0, 0, 1, 0, 0]
1332	0.0	0.0	[1, 0, 0, 0, 0]
1333	0.14893617021276595	0.2881412219539318	[0, 1, 0, 0, 0]
1334	0.23044397463002114	0.3403433763934692	[0, 0, 1, 0, 0]
1335	0.18588235294117647	0.2837064691401572	[0, 0, 0, 0, 1]
1336	0.22388059701492538	0.34163650398181816	[1, 0, 0, 0, 0]
1337	0.024096385542168676	0.53125	[0, 0, 1, 0, 0]
1338	0.11483253588516747	0.27977171262950246	[0, 0, 1, 0, 0]
1339	0.22678571428571428	0.4794529984982173	[0, 0, 0, 1, 0]
1340	0.31092436974789917	0.28034136673796733	[0, 0, 0, 1, 0]
1341	0.588317107093185	0.3461320154487853	[0, 0, 0, 1, 0]
1342	0.03355704697986577	0.0	[0, 0, 1, 0, 0]
1343	0.5502958579881657	0.34431436446258473	[0, 0, 0, 1, 0]
1344	0.0	0.0	[1, 0, 0, 0, 0]
1345	0.34177215189873417	0.3014978585427038	[0, 0, 0, 1, 0]
1346	0.31024930747922436	0.3511163351875001	[1, 0, 0, 0, 0]
1347	0.09707446808510638	0.4231641029041096	[1, 0, 0, 0, 0]
1348	0.06098964326812428	0.36629121411320753	[1, 0, 0, 0, 0]
1349	0.25460455037919827	0.21796305049096304	[0, 0, 0, 0, 1]
1350	0.3458149779735683	0.2868177566282338	[0, 0, 0, 0, 1]
1351	0.0	0.0	[0, 0, 1, 0, 0]
1352	0.37593984962406013	0.3600174636329849	[0, 0, 0, 1, 0]
1353	0.004103967168262654	0.41269841269841273	[0, 0, 0, 1, 0]
1354	0.0	0.0	[1, 0, 0, 0, 0]
1355	0.0	0.0	[1, 0, 0, 0, 0]
1356	0.0	0.0	[1, 0, 0, 0, 0]
1357	0.21951219512195122	0.289635064911111	[1, 0, 0, 0, 0]
1358	0.2868965517241379	0.3195122186586538	[1, 0, 0, 0, 0]
1359	0.16520210896309315	0.27785578957210666	[0, 0, 0, 0, 1]
1360	0.3212713936430318	0.34697461675799096	[1, 0, 0, 0, 0]
1361	0.03409090909090909	0.2848265823300825	[0, 0, 0, 0, 1]
1362	0.2656875834445928	0.3532591164843464	[0, 0, 1, 0, 0]
1363	0.4251968503937008	0.37244796986718093	[0, 0, 0, 0, 1]
1364	0.1922408801389693	0.35942941646854665	[0, 0, 1, 0, 0]
1365	0.20044876589379207	0.3689233946714289	[0, 0, 1, 0, 0]
1366	0.10015174506828528	0.28542325801515156	[1, 0, 0, 0, 0]
1367	0.4589041095890411	0.354250049749698	[0, 0, 1, 0, 0]
1368	0.0	0.0	[1, 0, 0, 0, 0]
1369	0.0	0.0	[1, 0, 0, 0, 0]
1370	0.0	0.0	[1, 0, 0, 0, 0]
1371	0.2562929061784897	0.2841580117977609	[0, 0, 1, 0, 0]
1372	0.046610169491525424	0.5433811802232854	[0, 0, 0, 1, 0]
1373	0.0	0.0	[0, 0, 0, 0, 1]
1374	0.26013513513513514	0.37293052032613555	[0, 0, 1, 0, 0]
1375	0.2786585365853659	0.3554995176367614	[1, 0, 0, 0, 0]
1376	0.2846975088967972	0.43367503962105997	[0, 1, 0, 0, 0]
1377	0.088	0.2460007347272727	[1, 0, 0, 0, 0]
1378	0.26740947075208915	0.3811001166299557	[0, 0, 0, 1, 0]
1379	0.3031674208144796	0.2826290530298507	[1, 0, 0, 0, 0]
1380	0.21774193548387097	0.30765988531372573	[1, 0, 0, 0, 0]
1381	0.2993024730500951	0.2527673549851695	[1, 0, 0, 0, 0]
1382	0.22186495176848875	0.44617718268342305	[0, 0, 1, 0, 0]
1383	0.23493975903614459	0.2358845002564103	[1, 0, 0, 0, 0]
1384	0.293398533007335	0.3852724878000002	[1, 0, 0, 0, 0]
1385	0.09243697478991597	0.2009367820146912	[0, 0, 1, 0, 0]
1386	0.33793103448275863	0.3588435228571427	[1, 0, 0, 0, 0]
1387	0.47780126849894294	0.3440255425902782	[0, 0, 0, 1, 0]
1388	0.05267008046817849	0.3085033951805556	[1, 0, 0, 0, 0]
1389	0.1383399209486166	0.36599694576623387	[1, 0, 0, 0, 0]
1390	0.1374845869297164	0.29910411544109194	[0, 0, 0, 0, 1]
1391	0.23788546255506607	0.32963835524944357	[0, 0, 1, 0, 0]
1392	0.0684931506849315	0.38261095148640406	[0, 0, 0, 1, 0]
1393	0.08139534883720931	0.2967770441509937	[0, 0, 0, 0, 1]
1394	0.17696629213483145	0.20477426622480843	[0, 0, 1, 0, 0]
1395	0.32644956314535345	0.33719413257420916	[1, 0, 0, 0, 0]
1396	0.28378378378378377	0.40962672251020393	[1, 0, 0, 0, 0]
1397	0.32704995287464655	0.3188420450432276	[1, 0, 0, 0, 0]
1398	0.15170278637770898	0.3025565332040817	[1, 0, 0, 0, 0]
1399	0.17865804365400162	0.3229541259819004	[1, 0, 0, 0, 0]
1400	0.2503118503118503	0.34035954375944105	[0, 0, 0, 0, 1]
1401	0.34191176470588236	0.3693041668927371	[0, 0, 0, 0, 1]
1402	0.2079207920792079	0.3066454150874761	[0, 0, 1, 0, 0]
1403	0.13884007029876977	0.35366858203797463	[1, 0, 0, 0, 0]
1404	0.26327193932827736	0.3826019189239401	[0, 0, 0, 1, 0]
1405	0.2728476821192053	0.3483899866514713	[0, 0, 0, 1, 0]
1406	0.29282576866764276	0.304983094973886	[0, 0, 0, 0, 1]
1407	0.28286852589641437	0.43372897219146594	[0, 0, 0, 0, 1]
1408	0.042105263157894736	0.44977632675	[1, 0, 0, 0, 0]
1409	0.04132231404958678	0.4326712056	[1, 0, 0, 0, 0]
1410	0.011224489795918367	0.4659747220909091	[1, 0, 0, 0, 0]
1411	0.11538461538461539	0.2969327523589745	[1, 0, 0, 0, 0]
1412	0.2323049001814882	0.3002183677253708	[0, 0, 1, 0, 0]
1413	0.0	0.0	[0, 0, 0, 0, 1]
1414	0.31645569620253167	0.35729073239929066	[0, 0, 1, 0, 0]
1415	0.23609226594301222	0.29649212778152917	[0, 0, 0, 0, 1]
1416	0.19949811794228356	0.28588110415361706	[0, 0, 0, 0, 1]
1417	0.28983688833124216	0.3007873329697814	[0, 0, 0, 0, 1]
1418	0.26601586333129956	0.4150805224587726	[0, 0, 0, 0, 1]
1419	0.21860095389507153	0.38358659080927093	[0, 0, 0, 0, 1]
1420	0.04580152671755725	0.0	[0, 1, 0, 0, 0]
1421	0.39565217391304347	0.3628931451978023	[1, 0, 0, 0, 0]
1422	0.0	0.0	[0, 0, 0, 0, 1]
1423	0.12146422628951747	0.267952993630137	[1, 0, 0, 0, 0]
1424	0.18933823529411764	0.41655398786656167	[0, 1, 0, 0, 0]
1425	0.17894736842105263	0.27563804423308375	[0, 0, 1, 0, 0]
1426	0.2273972602739726	0.3739771623933278	[0, 0, 1, 0, 0]
1427	0.2352610892756878	0.32394674862768497	[1, 0, 0, 0, 0]
1428	0.16560509554140126	0.31611327052307686	[1, 0, 0, 0, 0]
1429	0.43051359516616317	0.3278667737480995	[0, 0, 0, 0, 1]
1430	0.39648798521256934	0.30887024408341623	[0, 0, 0, 1, 0]
1431	0.041353383458646614	0.3195869739072404	[0, 0, 0, 1, 0]
1432	0.15968586387434555	0.36492624522131145	[1, 0, 0, 0, 0]
1433	0.1318181818181818	0.3807155911204461	[0, 0, 0, 1, 0]
1434	0.17420212765957446	0.31082914735114486	[1, 0, 0, 0, 0]
1435	0.2925257731958763	0.3681117158370044	[1, 0, 0, 0, 0]
1436	0.6053042121684867	0.35012157440071545	[0, 0, 0, 1, 0]
1437	0.09734513274336283	0.1856142594778958	[0, 0, 0, 0, 1]
1438	0.014418125643666324	0.16126590300000002	[1, 0, 0, 0, 0]
1439	0.013422818791946308	0.2979166665	[1, 0, 0, 0, 0]
1440	0.2983606557377049	0.4072193167427343	[0, 0, 0, 0, 1]
1441	0.0	0.0	[1, 0, 0, 0, 0]
1442	0.09154929577464789	0.3446096062937961	[0, 0, 0, 1, 0]
1443	0.29435483870967744	0.41704887380886724	[0, 0, 0, 0, 1]
1444	0.3087557603686636	0.37906880731731757	[0, 0, 0, 0, 1]
1445	0.254071661237785	0.36518089054169434	[0, 0, 0, 0, 1]
1446	0.0	0.0	[1, 0, 0, 0, 0]
1447	0.176	0.36078121722448925	[0, 0, 1, 0, 0]
1448	0.19811320754716982	0.39037039039787025	[0, 0, 1, 0, 0]
1449	0.35436893203883496	0.31765395854457096	[0, 0, 1, 0, 0]
1450	0.2631578947368421	0.35205339845339845	[0, 0, 0, 0, 1]
1451	0.0	0.0	[0, 0, 0, 0, 1]
1452	0.10084033613445378	0.4293987717500001	[1, 0, 0, 0, 0]
1453	0.07096774193548387	0.34332108268035044	[0, 0, 1, 0, 0]
1454	0.32954545454545453	0.28998270595665754	[0, 1, 0, 0, 0]
1455	0.1125	0.20868347333333334	[1, 0, 0, 0, 0]
1456	0.027522935779816515	0.2040251652355621	[0, 0, 0, 1, 0]
1457	0.0	0.0	[0, 0, 0, 1, 0]
1458	0.0425531914893617	0.3949675325	[1, 0, 0, 0, 0]
1459	0.2530612244897959	0.2275053771434858	[0, 0, 1, 0, 0]
1460	0.060498220640569395	0.48295902386882095	[0, 0, 0, 1, 0]
1461	0.0970873786407767	0.5594893247447428	[0, 0, 0, 0, 1]
1462	0.06097560975609756	0.2907148753229989	[0, 0, 1, 0, 0]
1463	0.21216407355021216	0.3511277743599999	[1, 0, 0, 0, 0]
1464	0.010471204188481676	0.5833333334999999	[1, 0, 0, 0, 0]
1465	0.2713472485768501	0.2904003671443607	[0, 0, 0, 0, 1]
1466	0.1264222503160556	0.3266367484114588	[0, 0, 1, 0, 0]
1467	0.11686143572621036	0.33162165680490285	[0, 0, 1, 0, 0]
1468	0.06451612903225806	0.3361622577003622	[0, 0, 1, 0, 0]
1469	0.14811407543698252	0.39584684372360246	[1, 0, 0, 0, 0]
1470	0.17156105100463678	0.3832740240270271	[1, 0, 0, 0, 0]
1471	0.24821428571428572	0.39724132950359703	[1, 0, 0, 0, 0]
1472	0.16272189349112426	0.4308492747818179	[1, 0, 0, 0, 0]
1473	0.11160220994475138	0.327323892940594	[1, 0, 0, 0, 0]
1474	0.03164556962025317	0.2855555556	[1, 0, 0, 0, 0]
1475	0.2431818181818182	0.26921430353304876	[0, 0, 0, 0, 1]
1476	0.06967615309126594	0.19829707289551626	[0, 0, 0, 0, 1]
1477	0.1759465478841871	0.31714868390229695	[0, 0, 1, 0, 0]
1478	0.21621621621621623	0.2539860299665525	[0, 0, 1, 0, 0]
1479	0.22137404580152673	0.3280360562068966	[1, 0, 0, 0, 0]
1480	0.13445378151260504	0.32590425238500964	[0, 1, 0, 0, 0]
1481	0.0	0.0	[1, 0, 0, 0, 0]
1482	0.094	0.3310814212127659	[1, 0, 0, 0, 0]
1483	0.014527845036319613	0.0	[1, 0, 0, 0, 0]
1484	0.04152823920265781	0.5376101676101677	[0, 0, 1, 0, 0]
1485	0.26119402985074625	0.37323208304489813	[1, 0, 0, 0, 0]
1486	0.15114235500878734	0.27369783868604647	[1, 0, 0, 0, 0]
1487	0.0	0.0	[1, 0, 0, 0, 0]
1488	0.005813953488372093	0.7323809524	[1, 0, 0, 0, 0]
1489	0.0019083969465648854	0.444444444	[1, 0, 0, 0, 0]
1490	0.021359223300970873	0.33456316418181814	[1, 0, 0, 0, 0]
1491	0.014792899408284023	0.2690550828	[1, 0, 0, 0, 0]
1492	0.23853211009174313	0.4006489109423077	[1, 0, 0, 0, 0]
1493	0.0	0.0	[1, 0, 0, 0, 0]
1494	0.017699115044247787	0.301282051	[1, 0, 0, 0, 0]
1495	0.12933458294283037	0.30037170133333335	[1, 0, 0, 0, 0]
1496	0.3860182370820669	0.32189086073416856	[0, 1, 0, 0, 0]
1497	0.07692307692307693	0.1070199275298706	[0, 0, 0, 1, 0]
1498	0.15926892950391644	0.3074634676721311	[1, 0, 0, 0, 0]
1499	0.11224489795918367	0.3652721443523667	[0, 0, 0, 1, 0]
1500	0.32894736842105265	0.3328738106239013	[0, 0, 0, 1, 0]
1501	0.05785123966942149	0.19873444873444873	[0, 1, 0, 0, 0]
1502	0.2693498452012384	0.42351933572893535	[0, 0, 0, 1, 0]
1503	0.37058823529411766	0.3158308847579365	[1, 0, 0, 0, 0]
1504	0.0	0.0	[1, 0, 0, 0, 0]
1505	0.088659793814433	0.2515919685348837	[1, 0, 0, 0, 0]
1506	0.14893617021276595	0.27442963444044843	[0, 1, 0, 0, 0]
1507	0.10738255033557047	0.3691201670061964	[0, 1, 0, 0, 0]
1508	0.14824797843665768	0.3870946622181819	[1, 0, 0, 0, 0]
1509	0.2961783439490446	0.32774594925573547	[0, 0, 1, 0, 0]
1510	0.09016393442622951	0.4228385789805591	[0, 0, 0, 1, 0]
1511	0.3445378151260504	0.4926062274968327	[0, 0, 0, 0, 1]
1512	0.20376712328767124	0.4287948341693026	[0, 1, 0, 0, 0]
1513	0.3203125	0.39182236896950917	[0, 0, 1, 0, 0]
1514	0.001876172607879925	0.20512820512820512	[0, 0, 0, 0, 1]
1515	0.34700665188470065	0.36644240607987216	[1, 0, 0, 0, 0]
1516	0.04784688995215311	0.5163979510000001	[1, 0, 0, 0, 0]
1517	0.3323019801980198	0.38128417331546566	[0, 0, 0, 0, 1]
1518	0.23556942277691106	0.30949600107947023	[1, 0, 0, 0, 0]
1519	0.27615062761506276	0.24980171116954752	[0, 0, 1, 0, 0]
1520	0.22273781902552203	0.3027242072083334	[1, 0, 0, 0, 0]
1521	0.3645680819912152	0.3828761225822156	[0, 0, 0, 0, 1]
1522	0.3670212765957447	0.3889531653971776	[0, 0, 0, 0, 1]
1523	0.13914501257334452	0.25373428892627264	[0, 0, 0, 0, 1]
1524	0.04590163934426229	0.4250832005	[1, 0, 0, 0, 0]
1525	0.29441624365482233	0.3246547856264513	[0, 0, 0, 0, 1]
1526	0.2894736842105263	0.3861335821601932	[0, 0, 0, 1, 0]
1527	0.08460076045627377	0.41283396559550567	[1, 0, 0, 0, 0]
1528	0.3175355450236967	0.39754450623291615	[0, 0, 0, 0, 1]
1529	0.31203007518796994	0.3880997980490992	[0, 0, 1, 0, 0]
1530	0.49528301886792453	0.331447597313733	[0, 0, 0, 0, 1]
1531	0.1015625	0.3699256508461538	[1, 0, 0, 0, 0]
1532	0.06290672451193059	0.1929515785172414	[1, 0, 0, 0, 0]
1533	0.0	0.0	[0, 0, 1, 0, 0]
1534	0.06315789473684211	0.24637681166666667	[1, 0, 0, 0, 0]
1535	0.2109375	0.2875522220805959	[0, 0, 0, 0, 1]
1536	0.0	0.0	[1, 0, 0, 0, 0]
1537	0.3176470588235294	0.3045662703777777	[1, 0, 0, 0, 0]
1538	0.15934065934065933	0.38228297785938203	[0, 0, 1, 0, 0]
1539	0.2901866345574955	0.34501420474481365	[1, 0, 0, 0, 0]
1540	0.3627760252365931	0.30117913128569973	[0, 0, 0, 1, 0]
1541	0.1712707182320442	0.35075032568324005	[0, 0, 1, 0, 0]
1542	0.06109324758842444	0.2956641438322527	[0, 0, 0, 1, 0]
1543	0.11450381679389313	0.42130086721544474	[0, 0, 0, 1, 0]
1544	0.2	0.36135633861063304	[0, 0, 0, 0, 1]
1545	0.2231404958677686	0.29442425245658	[0, 0, 0, 0, 1]
1546	0.06711409395973154	0.4184199134199134	[0, 0, 0, 0, 1]
1547	0.3165217391304348	0.28491595289010996	[1, 0, 0, 0, 0]
1548	0.16623376623376623	0.32536453629065704	[0, 0, 0, 1, 0]
1549	0.3087149187592319	0.2984517561733257	[0, 0, 0, 1, 0]
1550	0.1951219512195122	0.30900585491249993	[1, 0, 0, 0, 0]
